Date,Open,High,Low,Close,Adj Close,Volume
20120124,116.71,116.71,115.78,116.45,87.23,5776500
20120123,116.13,116.64,115.55,116.24,87.07,7274800
20120120,117.71,117.96,116.97,116.98,87.63,6548200
20120119,119.33,119.56,117.92,118.32,88.63,8625700
20120118,121.53,121.61,119.91,119.97,89.87,5804000
20120117,120.95,121.63,120.83,121.44,90.97,5449900
20120113,121.1,121.64,120.81,120.88,90.55,9819000
20120112,119.95,120.19,119.24,119.69,89.66,7205400
20120111,119.04,120.06,118.98,119.86,89.78,8634500
20120110,117.73,118.87,117.68,118.32,88.63,8932500
20120109,118.47,119.54,118.3,118.52,88.78,5582400
20120106,117.75,118.96,117.71,118.73,88.94,7348500
20120105,118.17,119.1,117.57,117.8,88.24,6465800
20120104,119.26,119.28,117.68,118.01,88.4,8417100
20120103,119.42,120.2,118.93,119.43,89.46,9076900
20111230,121.11,121.76,120.89,121.25,90.82,5948800
20111229,120.48,121.09,120.06,120.86,90.53,4305000
20111228,118.74,121.05,118.45,120.64,90.37,8302300
20111227,117.94,118.45,117.62,118.45,88.73,4270300
20111223,118.56,118.71,117.74,118.27,88.31,5409700
20111222,120,120.42,119.35,119.6,89.3,5247400
20111221,120.63,120.83,119.07,119.1,88.93,11600100
20111220,122.66,122.67,120.61,120.78,90.18,13945400
20111219,122.32,124.02,122.26,123.87,92.49,7845100
20111216,121.38,122.62,121.29,122.32,91.33,9321900
20111215,120.66,121.32,120.37,120.91,90.28,5438700
20111214,119.79,121.39,119.49,121.36,90.61,11247700
20111213,117.28,119.63,117.16,119.11,88.93,8901800
20111212,117.91,118.49,117.61,118.01,88.11,5734600
20111209,119.07,119.13,116.63,116.71,87.14,9855100
20111208,117.72,119.33,117.41,119.16,88.97,8800500
20111207,117.33,118.24,116.85,117.69,87.87,6588300
20111206,117.81,118.29,116.77,117.27,87.56,8506300
20111205,117,118.83,116.88,118.4,88.4,7862800
20111202,116.62,118.68,116.56,118.64,88.58,7764900
20111201,116.29,117.24,115.8,117,87.36,9647200
20111130,118.34,118.56,117.26,117.88,87.8,11806800
20111129,120.03,120.92,119.08,119.75,89.19,8952800
20111128,118.63,121.15,118.58,120.74,89.93,7661900
20111125,121.8,121.87,120.74,120.8,89.97,4311900
20111123,121.16,123.05,121.03,122.58,91.3,10129300
20111122,120.35,121.41,119.85,121.39,90.41,7866300
20111121,120.38,120.73,119.91,120.05,89.42,7345600
20111118,119.18,119.55,118.32,119.34,88.89,6792600
20111117,118.04,120.16,118.04,119.37,88.91,9907900
20111116,117.96,118.43,117.18,118.42,88.2,7470000
20111115,117.7,118.46,116.72,117.35,87.4,7587500
20111114,116.39,117.6,116.21,117.51,87.52,9252600
20111111,115.83,116.17,115.5,115.65,86.14,2483900
20111110,116.78,117.61,115.21,116.36,86.67,11644600
20111109,118.26,119.13,117.07,118.12,87.98,13004500
20111108,116.75,117.54,115.5,115.72,86.19,7539400
20111107,116.64,118.35,116.32,117.22,87.31,9279700
20111104,115.72,117.05,115.53,116.48,86.76,7583700
20111103,116.34,117.35,115.99,116.34,86.65,8386700
20111102,116.63,118.36,116.42,117.96,87.86,13181100
20111101,118.71,119.49,117.17,119.45,88.97,24400600
20111031,113.61,115.88,113.46,115.88,86.09,15242100
20111028,110.9,111.96,110.76,111.46,82.8,10127900
20111027,112.52,112.85,109.82,110.3,81.94,19471400
20111026,115.39,116.21,114.07,114.17,84.82,12747000
20111025,113.38,116.35,113.35,116.2,86.33,11791200
20111024,113.93,114.08,113.05,113.32,84.19,6344500
20111021,113.86,114.2,113.13,113.13,84.04,9906300
20111020,114.46,115.67,114.07,114.34,84.94,7832100
20111019,114.54,115.74,114.16,115.16,85.55,6629300
20111018,116.14,116.82,114.3,115.2,85.58,12495600
20111017,114.3,115.97,114.22,115.92,86.12,9664000
20111014,113.88,114.61,113.61,113.95,84.65,8411000
20111013,115.03,116.55,114.96,115.63,85.9,11263300
20111012,114.7,115.12,113.48,114.49,85.05,14033400
20111011,117.29,117.36,115.9,116.18,86.31,7520200
20111010,116.82,116.91,115.8,116.57,86.6,3567600
20111007,117.75,119.05,116.85,118.24,87.84,11564600
20111006,120.64,121.01,119.12,119.12,88.49,9681600
20111005,121.66,121.78,120.66,121.36,90.16,14275000
20111004,124.37,125.03,122.18,122.24,90.81,17301400
20111003,121.88,123.81,121.11,123.81,91.98,15882000
20110930,120.02,120.91,118.99,120.8,89.52,13546400
20110929,117.61,118.82,117.09,117.84,87.32,12341800
20110928,116.9,117.11,115.76,117.03,86.72,12642600
20110927,116.75,117.3,116.26,117.07,86.75,13589600
20110926,120.12,120.57,118.58,118.89,88.1,15110100
20110923,123.12,123.36,120.83,120.83,89.54,15173800
20110922,121.41,123.87,121.23,123.12,91.23,25041400
20110921,114.63,118.79,114.2,118.66,87.93,18687100
20110920,114.37,114.87,114.05,114.86,85.11,6360600
20110919,114.2,115.19,114.12,114.38,84.76,13033500
20110916,111.31,112.59,111.25,112.24,83.17,10053500
20110915,111.98,112.49,111.43,111.43,82.57,8884000
20110914,111.97,113.35,111.82,113.16,83.85,11948500
20110913,113.4,113.59,112.11,112.21,83.15,9282400
20110912,113.57,114.25,113.1,113.83,84.35,7602200
20110909,112.54,114.18,112.21,113.71,84.26,11492700
20110908,112.3,112.63,111.34,112.51,83.37,11480900
20110907,112.28,112.37,111.31,111.51,82.63,11524300
20110906,114.42,114.93,113.39,113.68,84.24,14016200
20110902,111.39,112.58,110.66,112.51,83.37,16557100
20110901,107.47,108.98,106.08,108.97,80.75,10686600
20110831,108.81,108.96,107.03,107.03,79.07,12186000
20110830,108.43,109.15,108.25,108.71,80.31,9508700
20110829,106.7,107.4,106.6,106.99,79.04,6764300
20110826,108.69,109.27,107.33,108.49,80.15,11504800
20110825,106.69,107.9,106.36,107.43,79.37,10565900
20110824,109.29,109.41,106.15,106.28,78.52,14621600
20110823,109.76,111.17,109.35,109.39,80.82,16017800
20110822,110.46,111.26,110.39,110.92,81.95,13157700
20110819,110.65,111.41,110.23,111.2,82.15,15708400
20110818,110.09,112.14,109.28,110.31,81.5,27274600
20110817,106.32,108.1,105.77,108.09,79.86,15906600
20110816,104.66,106.64,104.63,106.23,78.48,15993200
20110815,104.94,105.48,104.47,104.5,77.2,10051700
20110812,104.44,105.66,104.07,105.57,77.99,15590800
20110811,107.34,107.81,103.2,103.52,76.48,37790100
20110810,107.63,109.07,106.94,109.02,80.54,46221000
20110809,105.01,109.37,103,105.87,78.22,39881400
20110808,103.18,105.79,102.95,105.55,77.98,38259500
20110805,103.44,105.5,102.28,102.32,75.59,41677700
20110804,102.38,105.55,102.27,105.36,77.84,34076600
20110803,101.57,103.42,101.36,101.74,75.16,21179700
20110802,99.22,101.57,98.89,101.54,75.02,20850600
20110801,97.39,98.94,97.35,98.58,72.83,14348200
20110729,96.89,98.53,96.78,97.92,72.1,19582400
20110728,96.11,96.31,95.71,96.02,70.7,7081600
20110727,95.34,95.84,95.1,95.66,70.44,11224200
20110726,95.3,95.87,95.24,95.65,70.43,7682800
20110725,94.97,96.05,94.83,95,69.95,10869400
20110722,95.69,96.09,95.53,96.05,70.73,4974500
20110721,95.24,95.86,94.9,95.33,70.19,11099200
20110720,96.72,96.84,95.87,96.07,70.74,9673300
20110719,95.32,97.27,95.17,97.22,71.59,15249400
20110718,96.06,96.17,95.2,95.24,70.13,8206500
20110715,95.29,96.2,95.24,96.17,70.81,7086200
20110714,96.62,97.9,96.01,96.01,70.7,11471500
20110713,96.71,97.43,96.11,97.4,71.72,13112200
20110712,97.3,97.31,96.56,97.13,71.52,9083900
20110711,96.04,96.8,95.75,96.8,71.28,9760800
20110708,94.84,95.61,94.83,95.37,70.22,12129300
20110707,93.83,94.14,93.55,94.04,69.25,6823700
20110706,94.19,94.45,93.84,94.32,69.45,5652700
20110705,94.04,94.17,93.69,93.84,69.1,4615600
20110701,94.13,94.23,93.36,93.63,68.94,6637200
20110630,94.23,94.31,93.14,94.1,69.05,11555600
20110629,94.95,95.2,94.02,94.25,69.16,11084900
20110628,95.48,95.68,94.72,94.88,69.63,12634300
20110627,96.85,96.87,95.55,95.65,70.19,9331300
20110624,97.36,97.69,96.98,96.98,71.17,7960900
20110623,97.24,97.74,97.15,97.39,71.47,8586800
20110622,96.96,97.06,96.41,96.65,70.92,5503700
20110621,96.7,97.03,96.27,96.59,70.88,7894900
20110620,97.33,97.36,96.59,97.02,71.2,6613800
20110617,96.86,97.15,96.64,96.9,71.11,9622900
20110616,97.1,97.53,96.8,97.36,71.45,10961200
20110615,95.38,96.94,95.37,96.92,71.12,12979100
20110614,95.74,95.9,95.13,95.19,69.85,8672400
20110613,96.74,97.29,96.64,96.65,70.92,5540000
20110610,96.91,97.39,96.8,97.14,71.28,7710800
20110609,97.1,97.33,95.93,96.4,70.74,9963000
20110608,96.26,96.84,96.17,96.79,71.03,7401800
20110607,95.23,96.06,95.12,96.04,70.48,7399200
